employer_name,reviews_count,culture_count,salaries_count,benefits_count,employer-website,employer-headquarters,employer-founded,employer-industry,employer-revenue,url,Geral,Cultura e valores,Diversidade e inclusão,Qualidade de vida,Alta liderança,Remuneração e benefícios,Oportunidades de carreira,Recomendam para outras pessoas(%),Perspectiva positiva da empresa(%),Segmento,Nome,match_percent,nome_normalizado,ref_Segmento_Bancos,ref_CNPJ_Bancos,ref_Nome_Bancos,CNPJ,cnpj,Ano,Trimestre,Categoria,Tipo,instituição_financeira,Índice,Quantidade de reclamações reguladas procedentes,Quantidade de reclamações reguladas - outras,Quantidade de reclamações não reguladas,Quantidade total de reclamações,Quantidade total de clientes - CCS e SCR,Quantidade de clientes - CCS,Quantidade de clientes - SCR
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AGIBANK (conglomerado),96.0,182,262,95,539,1895683,1540134,1176067
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANCO SICOOB (conglomerado),17.47,102,93,30,225,5835765,2633199,3887697
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BB (conglomerado),12.64,930,2217,1162,4309,73557524,66988564,35361914
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BBC (conglomerado),,3,4,2,9,5872,0,5872
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BNQI - FINANCEIRO (conglomerado),,29,37,7,73,0,0,0
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BTG PACTUAL/BANCO PAN (conglomerado),76.14,1559,1003,513,3075,20473165,15651421,8783911
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,C6 BANK (conglomerado),50.18,1070,1741,519,3330,21320772,19080023,6995013
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,COBUCCIO (conglomerado),,10,15,22,47,0,0,0
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,COLOMBO (conglomerado),,1,5,3,9,322307,60,322265
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CREDSYSTEM (conglomerado),,18,52,25,95,0,0,0
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GENIAL (conglomerado),,9,10,1,20,657765,657761,406
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GERENCIANET (conglomerado),,13,37,9,59,334816,334644,15120
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GM (conglomerado),,4,13,13,30,227309,474,226918
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GRUPO ZEMA (conglomerado),,1,14,11,26,505005,18246,490852
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,HERVAL - HS (conglomerado),,5,7,3,15,211524,801,210925
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MASTER (conglomerado),373.13,98,94,15,207,262641,11741,252344
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCADO CRÉDITO (conglomerado),22.21,875,1292,196,2363,39392090,39364711,3858225
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NACIONAL (conglomerado),,0,0,1,1,61,0,61
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NEON (conglomerado),15.59,239,178,49,466,15325349,15324873,1243553
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NUBANK (conglomerado),9.76,633,1423,322,2378,64841518,63116978,32844721
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PAGBANK-PAGSEGURO (conglomerado),19.73,512,868,103,1483,25948408,25948045,317352
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PARANÁ BANCO (conglomerado),,13,134,10,157,534173,11149,523415
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RECARGAPAY (conglomerado),7.64,59,66,15,140,7714549,7712803,24547
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SIMPALA (conglomerado),,1,0,0,1,4670,27,4644
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,STONE (conglomerado),55.91,145,533,18,696,2593141,2593044,99
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SUMUP (conglomerado),,0,2,0,2,0,0,0
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,VOITER (conglomerado),,0,4,3,7,201484,9550,192269
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,WILL (conglomerado),60.5,200,127,162,489,3305651,3305651,0
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AFINZ (conglomerado),,17,32,13,62,483968,1078,482931
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AGIBANK (conglomerado),112.41,224,261,60,545,1992640,1610132,1269980
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ASAAS (conglomerado),,15,42,5,62,0,0,0
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANCO SICOOB (conglomerado),8.44,51,63,29,143,6040091,2687294,4066514
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BB (conglomerado),8.22,610,1863,962,3435,74126665,67500727,35771620
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BBC (conglomerado),,1,4,5,10,6609,0,6609
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BNQI - FINANCEIRO (conglomerado),,29,32,16,77,0,0,0
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BTG PACTUAL/BANCO PAN (conglomerado),76.13,1613,1010,470,3093,21185674,15568730,9773649
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,C6 BANK (conglomerado),33.13,759,1451,468,2678,22905869,20319653,7333687
Itau,22000.0,7500.0,38000.0,7500.0,http://www.itau.com.br,"São Paulo, Brasil",1903.0,"/Explorar/melhores-serviços-bancários-e-de-crédito-empresas_II.9,40_IIND200048.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Ita%C3%BA-Unibanco-Ita%C3%BA-BBA-e-Rede-EI_IE10999.13,42.htm",4.5,4.3,4.4,3.9,4.0,4.6,4.2,91.0,82.0,S1,ITAU,100.0,ITAU,S1,00000060872504,ITAU - PRUDENCIAL,,,2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,COBUCCIO (conglomerado),,16,9,44,69,752805,6695,751131
